Transaction ID,Date,Account Type,Transaction Amount,Cash Flow,Net Income,Revenue,Expenditure,Profit Margin,Debt-to-Equity Ratio,Operating Expenses,Gross Profit,Transaction Volume,Processing Time (seconds),Accuracy Score,Missing Data Indicator,Normalized Transaction Amount,Transaction Outcome,Symbol,Liquidity Ratio
247,2025-09-04,Liability,1252,3399,478,3281,894,0.6586075629265755,2.581903893357156,1653,2051,9,1.6663281454274288,0.9805402519029018,False,0.2342600163532297,0,MTB,4.331843575418994
248,2025-09-05,Asset,2019,2034,2910,1342,2027,0.2170038350277605,1.7101697094498882,4094,2608,9,0.5018834058246708,0.881282777494399,False,0.3910466067048242,1,BAC,2.437869822485207
249,2025-09-06,Asset,1910,1050,761,3562,1216,0.2838683530995262,2.94087714441166,3516,1902,1,1.0938978865256277,0.9664146295308822,False,0.3687653311529027,1,NUE,1.4880854560394412
250,2025-09-07,Expense,460,3462,711,3736,3649,0.7506078638865223,2.6204737327988017,898,2738,5,0.921157032793772,0.8441155772269388,False,0.0723630417007358,1,TFC,1.1432876712328768
251,2025-09-08,Liability,1217,565,1812,4367,3109,0.7307535921078114,0.9500361917644744,3238,498,6,1.2806802323251427,0.9922956503052628,False,0.2271054783319705,1,USB,0.7643086816720257
252,2025-09-09,Liability,570,3663,1919,3541,2811,0.5833823688774925,2.628431979666182,871,2307,4,1.81333604336318,0.8985958646387091,False,0.0948487326246933,1,WFC,1.9850640113798008
253,2025-09-10,Liability,4749,3298,2713,4678,3047,0.6340978971139084,2.1688739625094624,1495,3258,2,0.9454101882150202,0.8349185559635789,False,0.9491005723630416,1,JPM,1.9721128608923884
254,2025-09-11,Expense,2882,2584,209,4021,1357,0.5264787675424659,1.5778504975865126,4018,2225,7,0.9222365506300276,0.9001655275356791,False,0.5674570727718724,1,C,2.056701030927835
255,2025-09-12,Revenue,214,2708,2402,1150,2584,0.6719387328231226,2.9154740024530543,2878,2433,8,1.418866935473467,0.96398434413594,False,0.0220768601798855,1,JPM,1.97678916827853
256,2025-09-13,Asset,4674,1110,2532,1068,2858,0.5746424733315599,2.460262993293852,1092,1468,4,1.5649818885073394,0.8483784196532864,False,0.9337694194603434,1,HBAN,1.2738719832109129
257,2025-09-14,Expense,1700,2486,398,681,3174,0.6517628933061399,0.6141702875834838,2766,662,4,1.1170222628127937,0.8646396054411256,False,0.3258381030253475,1,JPM,0.9083464566929134
258,2025-09-15,Expense,3221,4081,3629,3528,2248,0.4430970529117419,2.801032492918038,1739,1019,2,1.01838161539768,0.8238986345944777,False,0.6367538838920687,1,BBT,3.4281903068030237
259,2025-09-16,Liability,4345,2321,2510,2756,1447,0.6269559078842586,1.0964317115486517,4184,1428,9,0.669526063070588,0.971668776441161,False,0.866516762060507,1,KEY,3.3363259668508287
260,2025-09-17,Asset,4773,1573,2003,3748,2032,0.3804216557515267,1.2324859192133917,3379,659,3,0.5382197088380507,0.907351567448207,False,0.9540065412919052,1,WFC,1.7589768814559763
261,2025-09-18,Asset,2420,2383,379,435,2088,0.7434090839941749,2.965902755718876,220,3243,3,0.6360341435765235,0.9846006659401147,False,0.473017170891251,1,PNC,1.3221637146960268
262,2025-09-19,Revenue,2629,1120,1610,707,184,0.4467379894827686,2.7380183267337665,377,2419,6,0.845126674994311,0.9324365966205888,False,0.5157399836467702,1,MTB,14.756756756756756
263,2025-09-20,Liability,2474,3826,3663,1760,1546,0.4023692577967134,2.895997936939068,2230,2974,2,1.6403164303644115,0.9494581954903611,False,0.4840556009811937,1,NUE,4.8409825468648995
264,2025-09-21,Asset,4373,2718,2731,1186,1933,0.7196185445522583,2.6386325203319743,4971,3278,5,0.5358838827752048,0.8324519918305654,False,0.8722403924775143,1,HBAN,2.8174767321613237
265,2025-09-22,Asset,3706,3084,3975,3049,1466,0.4557128985193313,1.0985803354279864,1864,3468,8,0.6315650567753905,0.8523834005820372,False,0.7358953393295176,1,PNC,4.811860940695296
266,2025-09-23,Liability,1761,1216,2031,478,3668,0.3392594116657346,0.6477653802870424,4628,2264,6,0.7001865781818213,0.9079634671036768,False,0.3383074407195421,1,CFG,0.8849822840010902
267,2025-09-24,Expense,4524,4052,3636,915,1350,0.6373416620989503,1.0843504686172396,2084,543,3,0.7952323249726734,0.9281222687342314,False,0.9031071136549468,1,BAC,5.69059955588453
268,2025-09-25,Revenue,3452,852,3459,2426,3471,0.3086283041843113,0.989236895784745,680,3007,2,1.1632227631438283,0.8677866076696621,True,0.6839738348323794,1,PNC,1.241647465437788
269,2025-09-26,Asset,314,1481,3729,602,3804,0.3547705667192884,2.7986339792143524,3639,1118,5,0.7687276742018723,0.8062394349743325,False,0.0425183973834832,1,PNC,1.369250985545335
270,2025-09-27,Revenue,222,3734,2768,1862,1721,0.699829977711792,0.7837838308133331,1906,1142,8,0.8844431771385537,0.9329172813712764,False,0.0237121831561733,1,BAC,3.775842044134727
271,2025-09-28,Liability,2034,2853,810,321,565,0.5609974837492677,1.5942063993129896,614,120,1,0.7305427463123375,0.9781307898925938,False,0.3941128372853638,1,BAC,6.471731448763251
272,2025-09-29,Asset,4516,3358,1928,4601,1853,0.6518119682584522,0.7833448489497437,468,1127,8,1.7805733137426942,0.8658446382319198,False,0.901471790678659,1,TFC,2.8511326860841426
273,2025-09-30,Asset,2527,2272,2822,3390,3959,0.6282597209178706,1.1110306925185909,2196,454,4,0.8632690655220984,0.8438859590400947,False,0.4948896156991005,1,RF,1.2863636363636364
274,2025-10-01,Asset,2336,804,3694,4440,1085,0.7445692358807043,0.5841254508101996,4981,2151,4,1.8466426670693696,0.9893974346575992,False,0.4558462796402289,1,HBAN,4.141804788213628
275,2025-10-02,Liability,1653,2934,1932,1587,600,0.233353874296887,0.6425105206557259,3318,1117,7,0.5244854570750881,0.9615121519933238,True,0.3162305805396566,1,MTB,8.096505823627288
276,2025-10-03,Liability,156,3815,3844,447,1450,0.217160967733914,2.8500527400247844,189,392,7,1.7506523979128548,0.9525852281009588,False,0.0102207686017988,1,BAC,5.27842866988284
277,2025-10-04,Expense,238,2445,2385,4227,1295,0.2342151759955111,0.8611692020371791,1657,106,7,1.0660229207934655,0.8212739724416415,False,0.0269828291087489,1,RF,3.7268518518518516
278,2025-10-05,Asset,1180,4082,651,1697,2329,0.5021314302337232,1.7155318546206666,2926,1290,4,1.7570852081433057,0.8390507427683795,False,0.2195421095666394,1,KEY,2.0313304721030043
279,2025-10-06,Expense,4330,2180,977,1285,2783,0.5523337930194276,1.8762756629538069,636,3432,1,0.9853079127096076,0.9920546581657996,False,0.8634505314799673,1,MTB,1.1339798850574712
280,2025-10-07,Asset,4110,1054,1999,3432,2695,0.3099681447233078,2.522525322581426,3835,2682,4,1.1556480513757457,0.8170011086370935,False,0.8184791496320524,1,JPM,1.1324183976261128
281,2025-10-08,Expense,748,1454,936,4763,761,0.2046143386608592,1.281156607851363,2403,3900,1,1.093279316152994,0.9931567832217998,False,0.1312346688470973,1,BBT,3.136482939632546
282,2025-10-09,Liability,4014,4217,895,4161,894,0.7367879707121423,1.1610259367248974,1496,1860,3,1.977358877427028,0.8326279595035222,False,0.7988552739165985,1,NUE,5.711731843575419
283,2025-10-10,Asset,1630,3960,946,1123,2106,0.7825018381700777,2.957765178682261,428,1718,4,1.148683799049321,0.995870920771749,False,0.3115290269828291,1,CFG,2.3284290460370194
284,2025-10-11,Expense,4013,1040,3762,4641,3879,0.2606498632637684,1.4536645906794243,3729,2560,2,1.7445802811401656,0.8540797320279668,False,0.7986508585445625,1,WFC,1.2376288659793815
285,2025-10-12,Expense,1742,1603,2993,4700,3937,0.4987912460240526,0.7455919213983604,3668,3394,5,1.5768265583915155,0.9406299642318864,False,0.3344235486508585,1,BAC,1.1670898933468765
286,2025-10-13,Asset,738,3311,2516,3458,543,0.6804430792975438,2.520885544710991,1482,3017,5,0.5039533839838619,0.8055705814774164,False,0.1291905151267375,1,BAC,10.711397058823529
287,2025-10-14,Expense,1936,1529,2017,2607,2828,0.4323420775116657,2.54587509498777,3385,2573,7,1.5746856699707334,0.9793260663403776,False,0.3740801308258381,0,CFG,1.2534464475079534
288,2025-10-15,Asset,1791,4363,332,1196,2085,0.5981600566768425,2.352735808067349,688,3326,7,1.250405869461522,0.9560698395127972,False,0.3444399018806214,1,PNC,2.2507190795781398
289,2025-10-16,Liability,3641,3367,666,3166,214,0.3877160230842856,1.1066479666458977,680,1730,2,1.1799682825904276,0.8161191334935899,False,0.7226083401471791,1,NUE,18.75813953488372
290,2025-10-17,Asset,1906,1457,2243,645,712,0.3912704877783576,2.0309896537330765,4247,680,1,1.7228194370167618,0.9680672395032042,False,0.3679476696647588,1,MTB,5.189340813464236
291,2025-10-18,Expense,4574,1969,2539,4875,1627,0.213374986822826,0.9587469748632602,4987,1485,3,1.260237187757352,0.882425103006462,False,0.9133278822567455,1,HBAN,2.769041769041769
292,2025-10-19,Liability,3727,568,3449,2479,1141,0.3942578677421225,2.375609218692598,4156,3751,5,1.874150218725484,0.9550181261516532,False,0.7401880621422731,1,WFC,3.5175131348511384
293,2025-10-20,Revenue,3444,1623,1628,1370,1975,0.6648968591630462,2.3889120710303726,2913,3651,9,0.702084066800408,0.9486223157003034,False,0.6823385118560916,1,PNC,1.6452429149797572
294,2025-10-21,Revenue,3915,2533,1828,910,2919,0.589152776657651,2.6205847724009272,3170,3629,4,1.2375397150510417,0.9462989853098622,False,0.7786181520850368,1,JPM,1.4934931506849316
295,2025-10-22,Liability,574,621,1150,2783,724,0.7741377016298845,1.5617609757260706,2723,2076,7,1.4191848432161176,0.931383097823376,False,0.0956663941128372,1,TFC,2.442758620689655
296,2025-10-23,Expense,3224,3104,3680,3230,1982,0.7827802304244389,2.812937767991518,518,3025,6,0.5480333320616075,0.8534296744625903,False,0.6373671300081766,1,CFG,3.421079172970247
297,2025-10-24,Asset,2679,2028,3080,2877,2877,0.7486221274722178,2.488022177965763,2169,145,8,1.0601791372536429,0.8059461835244449,False,0.5259607522485691,1,KEY,1.7748436414176512
298,2025-10-25,Asset,779,1337,1865,3993,3079,0.653565196035985,1.1148989678300798,2217,261,4,0.5740850125410051,0.9815554141470124,False,0.1375715453802126,1,WFC,1.0396103896103897
299,2025-10-26,Liability,1408,2833,2561,1467,3539,0.2414244894122373,2.8734754111683167,2095,1383,1,0.557624922598401,0.899195458687661,False,0.2661488143908422,1,JPM,1.523728813559322
300,2025-10-27,Expense,4464,4010,3702,2682,3869,0.5942753853838046,2.033935429513316,3576,631,6,1.0099985892606207,0.836821332573137,False,0.8908421913327882,1,PNC,1.992764857881137
301,2025-10-28,Liability,2528,4089,3279,896,2944,0.5526844388050552,1.144850984484862,1126,2413,5,1.0569209555983137,0.8853301314147273,False,0.4950940310711365,1,BAC,2.501867572156197
302,2025-10-29,Revenue,2943,2780,1404,955,1214,0.5207004622955722,1.1671355774341847,2417,2367,2,1.8183128217326767,0.8072714363946751,False,0.5799264104660671,1,BBT,3.443621399176955
303,2025-10-30,Expense,764,4014,1850,3801,3476,0.2284535644945488,1.6472518744551097,298,1886,9,1.8708871430549443,0.9860561305701978,False,0.1345053147996729,1,JPM,1.6865113603681334
304,2025-10-31,Expense,4147,2746,2596,3167,3604,0.2550075173654196,1.004836490329046,2678,1448,5,0.5138577888018625,0.9710390955548652,False,0.8260425183973835,1,BAC,1.4818307905686547
305,2025-11-01,Expense,3366,1779,979,3123,3572,0.3479565524370506,0.603588302673906,3773,213,9,1.768544951775259,0.919970026121248,False,0.6663941128372853,1,BAC,0.7719003638399105
306,2025-11-02,Asset,3653,2849,441,2045,1719,0.3661622679056209,1.4819607048762231,2638,1054,1,1.6613282321030516,0.9296565355366968,False,0.7250613246116108,1,CFG,1.9127906976744187
307,2025-11-03,Liability,1804,1833,2413,1539,3941,0.7667444709274767,2.811757721011335,534,278,2,1.2061351116548304,0.8610671273722406,False,0.3470973017170891,1,PNC,1.0771182141045155
308,2025-11-04,Expense,3328,1908,3401,1429,403,0.2772510086410132,2.5755776974549094,4473,3209,7,1.5696384683190048,0.8204021014401274,False,0.6586263286999182,1,USB,13.141089108910892
309,2025-11-05,Revenue,1879,2078,3464,2946,3470,0.3787512834170915,1.1466391204765247,3643,1529,1,1.353850227079183,0.9816814892953486,False,0.3624284546197874,1,FITB,1.5966580236243157
310,2025-11-06,Asset,2126,1763,2858,2372,1708,0.2442097011664687,2.9587253577396213,1379,1040,4,0.8385026973033484,0.8409009888975384,False,0.4129190515126738,1,PNC,2.703920421299005
311,2025-11-07,Asset,4024,2060,2342,710,515,0.7036748762158043,2.2493871133674554,2857,1676,1,0.7239490646190173,0.972103456965911,False,0.8008994276369583,1,BBT,8.531007751937985
312,2025-11-08,Asset,3949,3938,3935,531,1133,0.7708058025714144,1.9130272387202791,1045,3235,8,0.653974127192904,0.9517793505335622,False,0.78556827473426,1,BAC,6.942680776014109
313,2025-11-09,Expense,1742,2645,3988,2226,1782,0.7196413957838796,2.1438904966720056,2350,1677,1,1.119501538011439,0.9257772287001872,False,0.3344235486508585,1,BAC,3.7201346045989903
314,2025-11-10,Asset,231,3854,3708,855,1243,0.2511380423867774,1.2796455964783913,1464,1925,4,0.8966896371538488,0.8742317232580695,False,0.0255519215044971,1,CFG,6.078778135048232
315,2025-11-11,Liability,1947,1800,2301,2285,301,0.6141882221898128,1.0982230809734734,1252,2900,4,0.9989323763528952,0.9292825414712296,False,0.3763286999182338,1,BBT,13.579470198675496
316,2025-11-12,Revenue,4247,2069,2201,2439,346,0.3100861239204891,2.260289060281004,4200,2648,8,1.1161683256138355,0.9485930710610302,False,0.8464840556009812,1,JPM,12.305475504322766
317,2025-11-13,Asset,1403,4009,570,591,2501,0.7578215525157177,1.9569078771952524,2130,1712,2,1.318464465313245,0.8820940557988469,False,0.2651267375306623,1,CFG,1.8301358912869705
318,2025-11-14,Expense,4526,4168,684,2210,613,0.3154438411646669,0.9161840401510012,2445,586,3,0.5309564192771807,0.8562697291830942,False,0.9035159443990188,1,CFG,7.90228013029316
319,2025-11-15,Asset,295,1508,1696,684,2098,0.6733441966713123,2.9142126294802297,4474,2738,7,1.6618178283167198,0.8325674227586719,False,0.0386345053147996,1,CFG,1.5264411624583134
320,2025-11-16,Expense,4564,2070,2044,524,3945,0.7504483367736225,1.4560116799659768,2979,2841,9,0.6615482939378126,0.964228311916743,False,0.911283728536386,1,PNC,1.0425747592498733
321,2025-11-17,Expense,298,1227,2242,611,1423,0.3190406592470163,2.4949869342057207,4272,3717,2,1.841473281017036,0.9578475452507748,False,0.0392477514309076,1,PNC,2.4360955056179776
322,2025-11-18,Liability,3486,630,3059,2607,2503,0.6077362019590691,0.8619376157980814,4034,3273,4,0.5495545754292527,0.9412211787369236,False,0.6909239574816026,1,CFG,1.4732428115015974
323,2025-11-19,Liability,2737,2822,2520,1630,322,0.4412019782862994,1.103573106360979,4034,3638,5,0.9938506804115612,0.946819071372333,False,0.5378168438266557,0,USB,16.538699690402478
324,2025-11-20,Revenue,2978,2907,3881,4473,1415,0.7123971548795991,1.917433083101849,2318,398,5,1.0601081962370902,0.903719931561369,False,0.5870809484873263,1,PNC,4.793785310734464
325,2025-11-21,Liability,175,1398,2620,1197,2034,0.4097387507868104,2.394295995531107,4043,3973,9,1.7840789981691816,0.9113776600347856,False,0.0141046606704824,1,BBT,1.9744471744471745
326,2025-11-22,Asset,3125,1103,1868,862,1350,0.7729138893116798,2.640404968674811,2405,3016,5,1.2789865920918602,0.9099683182571724,False,0.6171300081766149,1,NUE,2.1991117690599555
327,2025-11-23,Expense,656,2468,3523,2467,264,0.3926696485052403,1.3016931727499048,1097,147,2,1.1739835178417808,0.8528587948802929,False,0.1124284546197874,1,BAC,22.60754716981132
328,2025-11-24,Liability,4031,748,755,2064,2601,0.5178308427351161,0.9336395355478734,968,900,2,1.4841935920369562,0.8977226504669529,False,0.8023303352412101,1,C,0.5776325903151422
329,2025-11-25,Expense,3314,4088,615,3979,1490,0.7492177278569463,1.5868488075184246,4241,3725,9,1.7257153009583577,0.972480631774054,False,0.6557645134914145,1,HBAN,3.154258886653253
330,2025-11-26,Asset,253,2563,1048,4959,1808,0.4647833540573634,1.8154873050151688,2142,829,2,1.588221918265292,0.9635002607392164,False,0.0300490596892886,1,WFC,1.9961304588170259
331,2025-11-27,Revenue,1044,3812,1886,842,3756,0.3480439356669352,1.463948005238921,2988,597,1,1.25905677845226,0.8759237573828051,False,0.1917416189697465,1,HBAN,1.5166356135214267
332,2025-11-28,Asset,2144,4107,482,2480,3763,0.34713600619278,0.747380705529441,1538,1284,8,1.0532210620865752,0.8800531849654605,False,0.4165985282093213,1,CFG,1.219181721572795
333,2025-11-29,Expense,1080,3181,3499,2243,1669,0.6713059697038699,1.564201607044724,1567,2249,9,0.5269977456054038,0.9019593535418426,False,0.1991005723630417,1,USB,4.0
334,2025-11-30,Liability,830,1721,319,1643,2870,0.508045740685579,2.844268619421893,1115,1715,5,0.5682124753186761,0.8753099398522645,False,0.1479967293540474,1,C,0.7105538140020898
335,2025-12-01,Asset,795,2003,3672,4057,108,0.3352725136907761,0.5381743236880547,3896,3173,6,1.4262878950614155,0.8088927699736522,False,0.1408421913327882,1,RF,52.06422018348624
336,2025-12-02,Liability,1056,2361,1597,1367,1380,0.7684869295814394,2.91462701456521,1871,1862,5,1.296454670474326,0.8429294929887411,False,0.1941946034341782,0,PNC,2.8660391020999274
337,2025-12-03,Revenue,739,3338,725,3278,3506,0.2293303492075276,1.2463118047926296,2450,3288,4,1.8975781020008384,0.9668869756675378,False,0.1293949304987735,1,WFC,1.1585400627316795
338,2025-12-04,Liability,2138,2333,974,2714,3985,0.5857810681035143,1.802158048487456,2232,3467,6,0.7873172004023861,0.8556479476505797,False,0.4153720359771055,1,TFC,0.8296537882589061
339,2025-12-05,Asset,4222,1229,3025,4206,1999,0.3278894837891243,2.68081649004084,4445,520,7,1.5844678242704466,0.9506973050300216,False,0.8413736713000818,1,HBAN,2.127
340,2025-12-06,Asset,900,1472,216,2585,959,0.6429771045522972,2.049199902101282,1358,2037,5,1.6075913779091937,0.8090998345081595,False,0.1623058053965658,1,BBT,1.7583333333333333
341,2025-12-07,Asset,1388,3773,1294,4758,3495,0.7279875795631758,2.969492074642026,1291,1214,5,1.180023190860807,0.976084924109302,False,0.2620605069501227,1,BAC,1.449370709382151
342,2025-12-08,Liability,4984,1844,3017,1919,937,0.6214115558676423,1.1509223415583778,3128,2296,4,1.9550848097677007,0.9949168650610176,False,0.9971381847914964,1,USB,5.182302771855011
343,2025-12-09,Liability,3292,2926,1418,4543,3736,0.7497449434480539,2.1536109462731483,4659,1942,3,1.7905808256662232,0.8822608264448268,False,0.651267375306623,1,NUE,1.1624297564891624
344,2025-12-10,Asset,4770,886,3352,1391,3716,0.6421513455184071,1.587732110650157,1825,3747,9,1.897040804969915,0.9606679880060722,False,0.9533932951757972,1,RF,1.1401668011837502
345,2025-12-11,Expense,2203,3236,1615,1408,163,0.6799012779233157,1.160727858318571,2043,3320,7,1.8687689307805977,0.8163994855169372,False,0.428659035159444,1,JPM,29.579268292682926
346,2025-12-12,Revenue,4865,3059,2722,1831,2253,0.6789408944815036,0.6594249835739625,3509,286,2,0.8468562958801951,0.9639986984783234,False,0.9728127555192152,1,JPM,2.564773735581189
347,2025-12-13,Liability,4763,915,1246,1147,3011,0.7643056429085928,1.0481716448986167,2802,3062,8,0.500066269213519,0.967517478339257,False,0.9519623875715454,1,PNC,0.7174634794156707
348,2025-12-14,Liability,2009,3575,2922,2538,476,0.4078282525662298,1.0514930553496422,491,779,2,1.0254393712645071,0.8291602745649292,True,0.3890024529844644,1,CFG,13.620545073375261
349,2025-12-15,Asset,432,4311,1266,485,3199,0.4986498029280811,0.9469295014500798,2463,1930,1,1.8013341369651856,0.8606923310959295,False,0.0666394112837285,1,C,1.7428125
350,2025-12-16,Asset,4995,3601,3988,4600,2151,0.5796145821188567,2.9730633689773973,3478,710,8,1.4398434661897084,0.8022659247285807,True,0.999386753883892,1,TFC,3.5264869888475836
351,2025-12-17,Revenue,3663,2705,3489,2409,3003,0.667431309593489,2.790447288186731,2269,2528,4,1.026594038999326,0.8471664923666286,False,0.7271054783319706,1,RF,2.061917443408788
352,2025-12-18,Expense,604,3247,2719,631,2714,0.600855082855795,1.696997489461887,896,3480,6,1.0569214926954964,0.8811239891813848,False,0.1017988552739166,1,C,2.197421731123389
353,2025-12-19,Revenue,3815,3187,2027,2830,1028,0.3437430820664662,0.8035400240219499,3889,1201,8,1.6522607529344493,0.9874570385754744,False,0.7581766148814391,1,NUE,5.067055393586005
354,2025-12-20,Liability,1709,2062,2707,4014,3722,0.4871832123908934,1.2181721656384874,1579,3927,2,1.0570227489338575,0.8316282168272721,False,0.3276778413736713,1,NUE,1.2809562181036798
355,2025-12-21,Liability,1552,1158,469,3339,3536,0.4064951339247663,2.524923923664123,2855,1283,1,0.6336415414199446,0.9825798245835178,False,0.2955846279640229,1,JPM,0.4599943454905287
356,2025-12-22,Revenue,2978,1270,3492,476,2308,0.2484541824332141,1.725670620245574,4503,2004,8,0.961144312518694,0.8193948521623682,False,0.5870809484873263,1,NUE,2.062364660025985
357,2025-12-23,Liability,3157,2057,355,540,860,0.7208401330955239,2.2607962382304425,1563,377,8,1.0679961147422876,0.988582001445668,False,0.6236713000817662,1,BAC,2.8013937282229966
358,2025-12-24,Asset,797,3241,3216,373,798,0.7759125586691693,2.1165426275797348,3260,2408,2,1.054467143380137,0.8660084008598591,False,0.1412510220768602,1,PNC,8.081351689612015
359,2025-12-25,Asset,2981,3076,1788,2739,1226,0.2568945097832775,1.2497934749371695,4257,1844,5,0.5554010478545061,0.9809362298028516,False,0.5876941946034342,1,KEY,3.9641401792991036
360,2025-12-26,Liability,1560,2261,482,1426,827,0.7779695760380672,2.588365964526175,1839,1576,2,1.046021726980707,0.9102167615387344,False,0.2972199509403107,1,CFG,3.3128019323671496
361,2025-12-27,Expense,4728,3381,3225,4706,2944,0.2626759851889477,1.0678274419628346,643,1259,2,1.6067686772495762,0.949019324375262,False,0.9448078495502862,1,PNC,2.2431239388794566
362,2025-12-28,Asset,1264,593,2913,776,3734,0.3932673143294543,0.9202814904796336,3659,3431,1,1.5775721059863343,0.8717131687401876,False,0.2367130008176615,1,TFC,0.9386880856760375
363,2025-12-29,Expense,281,2022,1274,1495,170,0.7855621723959325,0.6222506849213889,4055,1846,6,1.2569348908749522,0.9504168418562448,False,0.0357726901062959,1,MTB,19.27485380116959
364,2025-12-30,Liability,818,4252,2946,4964,1722,0.5788437348921058,2.925787790883764,2905,3995,5,1.3120459231749535,0.9166780475951792,False,0.1455437448896157,1,JPM,4.177597214161347
365,2025-12-31,Asset,3149,1171,782,3408,974,0.5046227206278888,1.5882396472272222,4175,741,2,0.991949293497197,0.9875630445385056,False,0.6220359771054783,1,PNC,2.003076923076923
366,2026-01-01,Asset,2837,4445,3056,2493,349,0.3299035278045966,2.9494669387772894,2245,386,4,1.0783602380047042,0.8539349972558549,False,0.5582583810302535,1,TFC,21.431428571428572
367,2026-01-02,Liability,1635,1425,2365,3200,1860,0.3641111752861438,1.3732479834576257,4722,1987,7,1.3229816973247233,0.8221751996696071,False,0.312551103843009,1,BAC,2.0365394948952176
368,2026-01-03,Expense,4139,2737,2994,4036,855,0.7705152764393857,0.6520013598578535,4838,1085,8,0.6638979473415576,0.8843982969881953,False,0.8244071954210956,1,FITB,6.695093457943925
369,2026-01-04,Expense,4669,4262,2783,2546,3064,0.7031603901960681,0.6533172710125386,3652,3566,9,1.2160986733921126,0.8278542381842005,False,0.9327473426001636,1,RF,2.298531810766721
370,2026-01-05,Expense,3019,1189,3877,1312,2299,0.6762674625134988,1.094490734933772,2773,2974,6,1.2271132984666977,0.904697007723423,True,0.5954619787408013,1,KEY,2.2026086956521738
371,2026-01-06,Expense,1236,4048,2327,3082,236,0.4481037278349262,0.6923027515995879,4488,3790,1,1.408465397329564,0.8184148645278077,False,0.2309893704006541,1,PNC,26.89873417721519
372,2026-01-07,Revenue,3983,2956,3844,3009,3521,0.2100320620941709,1.6835104715359623,1757,3092,3,1.5899140080198355,0.9830806881238544,False,0.7925183973834833,1,RF,1.9307211811470755
373,2026-01-08,Asset,1186,3646,3753,1136,3329,0.3912277855929499,2.2479931360210683,1424,1044,4,1.1910166924633827,0.8574346874329748,False,0.2207686017988552,1,NUE,2.221921921921922
374,2026-01-09,Asset,3855,590,918,4138,3009,0.7169655840294225,2.8805613526118883,184,231,7,1.904254972872311,0.8745923216218625,False,0.7663532297628781,1,NUE,0.5009966777408638
375,2026-01-10,Expense,2300,899,1877,1774,2724,0.3794067632433466,1.049166840588693,3354,927,1,1.5826821352820146,0.9747355876254602,False,0.4484873262469337,1,TFC,1.0187155963302752
376,2026-01-11,Revenue,816,852,3763,1791,3523,0.5366823683814532,0.9076531848440368,3363,749,7,1.4737900297818092,0.8627647243831341,False,0.1451349141455437,0,TFC,1.3095913734392735
377,2026-01-12,Expense,3905,3355,2464,648,3342,0.2926386790422382,2.9748817818796414,1563,1122,3,1.4536158615392911,0.8766762412413053,False,0.776573998364677,1,KEY,1.7406521088842357
378,2026-01-13,Asset,298,3212,1287,2325,2977,0.6107818210985235,1.9979270715978337,801,3540,7,1.3329483094477372,0.8174592553919854,False,0.0392477514309076,1,HBAN,1.5107454667562121
379,2026-01-14,Revenue,443,3106,3134,1070,143,0.7390511116447767,1.456527440839667,896,2524,7,0.9666871019682975,0.8588021610009163,False,0.0688879803761242,1,WFC,43.333333333333336
380,2026-01-15,Liability,2984,2446,3444,4685,3047,0.6712438239242899,2.7909317816393884,4570,2015,1,0.5834072460305033,0.8098329629434656,False,0.5883074407195421,1,C,1.9324146981627297
381,2026-01-16,Asset,3961,2023,1167,3820,2811,0.5708697715460951,1.8756253095910755,272,2998,1,1.8907513271418432,0.9831949233493116,False,0.7880212591986917,1,BAC,1.1344238975817924
382,2026-01-17,Revenue,1186,616,1587,1286,2125,0.4657460549738785,2.578502297976173,2854,2841,6,1.7343997488339966,0.8953984976649818,False,0.2207686017988552,1,BBT,1.0362182502351835
383,2026-01-18,Expense,4402,2930,1871,4122,1015,0.7790232212245951,2.882234338867423,1928,283,1,1.1210078817418114,0.8251545887046368,False,0.8781684382665577,1,RF,4.725393700787402
384,2026-01-19,Expense,4870,3696,3410,4871,3503,0.7981335195491261,0.5493399221912943,4457,761,5,1.2394975536460258,0.9585568395901206,False,0.9738348323793948,1,FITB,2.02796803652968
385,2026-01-20,Liability,356,1237,490,379,303,0.5991544994371475,2.2394940235787155,1345,3511,4,1.2072128755540534,0.8340316173831573,False,0.0511038430089942,1,CFG,5.680921052631579
386,2026-01-21,Revenue,3581,3112,3868,1645,1730,0.2153034184650329,0.6054957251097999,865,2847,3,1.6701555281813176,0.9955817451215052,False,0.7103434178250204,1,BBT,4.032351242056615
387,2026-01-22,Revenue,2888,3232,439,1751,1940,0.2707424137656647,2.5246574330139167,3832,1271,8,0.6417994725680858,0.8214496727890591,False,0.5686835650040883,1,WFC,1.8912931478619268
388,2026-01-23,Revenue,1892,4381,2039,4658,1952,0.6745558870477546,1.0871250360575142,2852,949,3,0.9041783243859668,0.9990130183096084,False,0.3650858544562551,1,WFC,3.2872503840245777
389,2026-01-24,Asset,4036,1080,1757,1668,1930,0.6815289009542373,0.5611943875149534,2813,1154,8,0.5876281959832061,0.9959446962272176,False,0.8033524121013901,1,CFG,1.46918694976696
390,2026-01-25,Revenue,3557,726,1767,2491,1590,0.709693170461899,0.8771341710913243,1929,659,5,1.8727468931660451,0.9701183463126024,False,0.705437448896157,1,BBT,1.5669390320553112
391,2026-01-26,Revenue,1839,1156,919,845,999,0.716500366799359,2.696578244629468,3955,131,1,1.4903237568989447,0.8387492032938706,False,0.3542518397383483,1,USB,2.075
